candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
fifo_full_a002,fifo_correct,full,48,identity_background,0.00042248337162430205,0.00030953490736140843,0.5833333333333334,0.0,-0.00022770787522976524,0.0011792625522237337,0.15616340373663462,,
fifo_full_a002,fifo_correct,full,48,temporal_mechanics,-0.000844270395883015,-4.4580699220031494e-05,0.4166666666666667,0.0,-0.0018675748780699086,-1.0035304015959616e-05,0.9032936735690313,,
fifo_full_a002,fifo_correct,full,48,semantic_alignment,0.0011786404014047644,0.0009325375159581484,0.5625,0.0,-0.0013013699455445417,0.003657894673653769,0.2354395068108559,,
fifo_full_a002,fifo_correct,full,48,visual_quality,0.0015951386698418168,0.0008629366358120505,0.625,0.0,-0.0020214143737581395,0.0051474124309451525,0.055701445530509375,,
fifo_full_a002,fifo_correct,full,48,dynamic_degree,0.022222222222222223,0.0,0.2708333333333333,0.5416666666666666,-0.008333333333333338,0.05694444444444446,0.2617335319519043,,
fifo_full_a002,fifo_correct,full,48,subject_consistency,6.265460273550498e-05,7.694604670610561e-05,0.5208333333333334,0.0,-0.0008923128392779762,0.001107855559581773,0.4427167486432566,,
fifo_full_a002,fifo_correct,full,48,imaging_quality,0.00269085407753787,0.0012629307508470466,0.6041666666666666,0.0,-0.0014397678942005443,0.006737880971500051,0.09670632643096866,,
headwise_correct,sf_fifo21,early_half,48,quality_without_dynamic_degree,-0.052022352405990034,0.010704628867344468,0.5208333333333334,0.0,-0.1601292472554331,0.03807898571463072,0.4427167486432566,,
headwise_correct,sf_fifo21,early_half,48,official_quality_score,-0.052022352405989146,0.01589191051394323,0.5416666666666666,0.0,-0.22872211492906452,0.12374189863110659,0.3327329060383093,,
headwise_correct,sf_fifo21,early_half,48,identity_background,-0.0005392944619518706,7.376869119224416e-06,0.5,0.0,-0.0013346653087285673,0.00012854765524501576,0.5572832513567434,,
headwise_correct,sf_fifo21,early_half,48,temporal_mechanics,-0.0003040286072619515,1.7258968446509648e-05,0.5416666666666666,0.0,-0.0011008203525447306,0.0003260930691025798,0.3327329060383093,,
headwise_correct,sf_fifo21,early_half,48,semantic_alignment,0.0005240369022690806,-0.00025594234466552734,0.4166666666666667,0.0,-0.0002875181979366738,0.0015198804068079733,0.9032936735690313,,
headwise_correct,sf_fifo21,early_half,48,visual_quality,-0.00013735334255866177,0.00011569321155552315,0.5208333333333334,0.0,-0.0015132075304254361,0.0011666074468798474,0.4427167486432566,,
headwise_correct,sf_fifo21,early_half,48,dynamic_degree,-1.1564823173178713e-18,0.0,0.08333333333333333,0.8333333333333334,-0.02083333333333334,0.023809523809523808,0.63671875,,
headwise_correct,sf_fifo21,early_half,48,subject_consistency,-0.0007530890381168276,-2.645003645551647e-06,0.5,0.0,-0.001839119559417991,0.00017326548538897432,0.5572832513567434,,
headwise_correct,sf_fifo21,early_half,48,imaging_quality,-0.00042249808708827327,0.00041000093732551646,0.5833333333333334,0.0,-0.003046055991113909,0.0017266775440602056,0.15616340373663462,,
centered_correct,sf_fifo21,early_half,48,quality_without_dynamic_degree,-0.0645401647533476,-0.0005653713582560727,0.4791666666666667,0.0,-0.223456135382821,0.05075983870547636,0.6672670939616907,,
centered_correct,sf_fifo21,early_half,48,official_quality_score,-0.17900902922221076,-0.013170959986531727,0.4791666666666667,0.0,-0.38778786101663915,-0.006951301240455447,0.6672670939616907,,
centered_correct,sf_fifo21,early_half,48,identity_background,-0.000446235001939498,2.6879599383855535e-05,0.5208333333333334,0.0,-0.0011871544489701858,0.00018391976417026436,0.4427167486432566,,
centered_correct,sf_fifo21,early_half,48,temporal_mechanics,-0.00035560231793187413,-5.24582954630759e-07,0.5,0.0,-0.0013937529853754647,0.0004078578510062774,0.5572832513567434,,
centered_correct,sf_fifo21,early_half,48,semantic_alignment,0.0006813664665623062,-0.0002502341355596488,0.4375,0.0,-0.0005173140399468492,0.002237064699182241,0.8438365962633654,,
centered_correct,sf_fifo21,early_half,48,visual_quality,-0.0004884140676863283,-0.0002278853740010911,0.4791666666666667,0.0,-0.0025996277299266384,0.001162273579177286,0.6672670939616907,,
