job_id,layer,head,cphi_semantic,cphi_semantic_samples,cphi_null,cphi_null_samples,cphi_score,cphi_score_samples,age_js_semantic,age_js_semantic_samples,age_js_null,age_js_null_samples,age_js_score,age_js_score_samples,age_w1_semantic,age_w1_semantic_samples,age_w1_null,age_w1_null_samples,age_w1_score,age_w1_score_samples,semantic_expected_age_delta,semantic_expected_age_delta_samples,null_expected_age_delta,null_expected_age_delta_samples,native_score,native_score_samples,query_score,query_score_samples,current_key_score,current_key_score_samples,cphi_to_query_ratio,cphi_to_query_ratio_samples,temporal_reach_ratio,temporal_reach_ratio_samples
cf_01_style,23,7,0.001415595063008368,23,0.0018587522208690643,23,-0.6515526499471593,23,2.893160854000598e-06,23,9.169176337309182e-06,23,-0.051521667046483345,23,0.0009110639803111553,23,0.001867032260634005,23,-0.6634292587886105,23,-0.012012004852294922,23,0.009891510009765625,23,-0.6222573357662333,23,-0.7903454691723293,23,-0.9263543912193211,23,0.5493152526870264,23,0.29650798439979553,23
cf_01_style,23,8,0.002912279684096575,23,0.003250157693400979,23,-0.4910664546928146,23,1.4793738955631852e-05,23,2.517859684303403e-05,23,-0.10275960764720662,23,0.0012549633393064141,23,0.0013281311839818954,23,-0.4123526178578442,23,-0.007853984832763672,23,0.0051937103271484375,23,-0.5343892192387161,23,-0.6013132235523051,23,-0.47713657741469545,23,0.564095993422444,23,0.2166643589735031,23
cf_01_style,23,9,0.0029558215755969286,23,0.008634169586002827,23,-0.8131450887675808,23,5.366193363443017e-06,23,1.852211426012218e-05,23,-0.08883265800383862,23,0.0009667641134001315,23,0.0017354252049699426,23,-0.40549557363479505,23,0.009888172149658203,23,0.007076740264892578,23,-0.9076488652145066,23,-0.9098405900081213,23,-0.8919806793832856,23,1.1854315647479272,23,0.594327449798584,23
cf_01_style,23,10,0.0015053050592541695,23,0.0050576673820614815,23,-1.0193524215693233,23,1.0766874765977263e-05,23,7.762096356600523e-05,23,-0.4409637690953165,23,0.0014565157471224666,23,0.005356844048947096,23,-1.0132015170872823,23,-0.022345542907714844,23,-0.05940818786621094,23,-0.7583975754305224,23,-0.638342251156141,23,-0.9178815770236888,23,0.8372317539159585,23,0.2828730344772339,23
cf_01_style,23,11,0.0027992655523121357,23,0.01045406237244606,23,-0.9518518908678043,23,4.84306292491965e-06,23,2.952871727757156e-05,23,-0.1989691589192138,23,0.0009533044067211449,23,0.003333903383463621,23,-1.1441685491933489,23,0.007487297058105469,23,0.012373924255371094,23,-1.1806316248717785,23,-0.8816624769753801,23,-1.0265460130996504,23,1.163675792312517,23,0.7128275036811829,23
cf_01_style,24,0,0.0025258802343159914,23,0.0054314699955284595,23,-0.3686119037186506,23,3.4887234505731612e-06,23,2.0889703591819853e-05,23,-0.15535888494437106,23,0.0007181846885941923,23,0.0017495028441771865,23,-0.6155085527915706,23,0.0003924369812011719,23,-0.0102386474609375,23,-0.5009768545671544,23,-0.6169174737627661,23,-0.7786583906428394,23,1.2604665553596837,23,0.36908137798309326,23
cf_01_style,24,1,0.00243885675445199,23,0.004556150175631046,23,-0.3460412396059479,23,3.2219759305007756e-06,23,1.7703547200653702e-05,23,-0.14146540877541483,23,0.0008103729342110455,23,0.0015258295461535454,23,-0.8190138459687897,23,-0.006554126739501953,23,0.012350320816040039,23,-0.6096353052512377,23,-0.6551210285320551,23,-0.7004856528463649,23,0.8348013907483693,23,0.39215537905693054,23
cf_01_style,24,2,0.0018884423188865185,23,0.0026252942625433207,23,-0.3538334786773383,23,9.238719940185547e-06,23,1.6028447134885937e-05,23,-0.050498308465635286,23,0.0019494873704388738,23,0.0017918857047334313,23,-0.16581800733323926,23,-0.03314208984375,23,0.024356842041015625,23,-0.9527996964428821,23,-0.6523349767008794,23,-0.9207051662441754,23,0.5974724389271683,23,0.482109010219574,23
cf_01_style,24,3,0.0013307265471667051,23,0.003906583879143,23,-0.6776483715199472,23,3.402390575502068e-06,23,1.3686680176761001e-05,23,-0.07438467618377961,23,0.0008810061844997108,23,0.001532742870040238,23,-0.8228686397751909,23,-0.008715152740478516,23,0.01681041717529297,23,-0.9399172207437073,23,-0.863949315692918,23,-0.8126292864845835,23,0.4197300127163887,23,0.33847948908805847,23
cf_01_style,24,4,0.001263763988390565,23,0.0019376700511202216,23,-0.4197239005204888,23,1.775850250851363e-06,23,8.740811608731747e-06,23,-0.04891355512909724,23,0.0006886950577609241,23,0.0010716840624809265,23,-0.6189808897244714,23,-0.0003681182861328125,23,-0.012932300567626953,23,-0.9526797250903574,23,-0.5822416349123557,23,-0.7086972553179118,23,0.31494035188830216,23,0.320581316947937,23
cf_01_style,24,5,0.003420355962589383,23,0.005713174585253,23,-0.4463445142366996,23,4.100602382095531e-06,23,1.4158438716549426e-05,23,-0.09307211323520502,23,0.0007430682890117168,23,0.002371782436966896,23,-0.8708114529116224,23,0.006559848785400391,23,0.011744022369384766,23,-0.8554283821952082,23,-0.7611457724710083,23,-0.8095304200388751,23,1.014689310039164,23,0.213926762342453,23
cf_01_style,24,6,0.0029868928249925375,23,0.004709260538220406,23,-0.6033417215654064,23,5.135691026225686e-06,23,1.5811994671821594e-05,23,-0.09502350383366247,23,0.0008181449957191944,23,0.0012898973654955626,23,-0.25779112581426833,23,0.0009441375732421875,23,-0.00592041015625,23,-0.518547573850157,23,-0.8294166847594574,23,-0.8641056159982641,23,1.128982752722474,23,0.5322068929672241,23
cf_01_style,24,7,0.0017853857716545463,23,0.004472869448363781,23,-0.5691531730750707,23,5.155801773071289e-06,23,3.278163785580546e-05,23,-0.182375388994522,23,0.001038271700963378,23,0.003463632892817259,23,-1.1045493144868115,23,0.006197929382324219,23,0.012112617492675781,23,-1.3465948377512975,23,-0.766241653591657,23,-0.8820890700017479,23,0.7600737556390695,23,0.6838321685791016,23
cf_01_style,24,8,0.00282814702950418,23,0.007114740088582039,23,-0.46965726586576473,23,7.4143026722595096e-06,23,2.6804482331499457e-05,23,-0.17919063095281199,23,0.0014736006269231439,23,0.0022403851617127657,23,-0.5095221776437631,23,-0.011270999908447266,23,0.008084297180175781,23,-0.7747938588999116,23,-0.9662503526818198,23,-0.8868452728375072,23,1.2065442528629258,23,0.7597643136978149,23
cf_01_style,24,9,0.0024875833187252283,23,0.006833027582615614,23,-0.8457835244328319,23,3.2182833820115775e-06,23,1.8262442608829588e-05,23,-0.11427808020309412,23,0.0007105208933353424,23,0.0015516342828050256,23,-0.5126853279474382,23,0.004263401031494141,23,0.010560035705566406,23,-0.7159514627822896,23,-0.6746191141642892,23,-0.8276413689987282,23,0.934491373345574,23,0.4246814250946045,23
cf_01_style,24,10,0.0028296292293816805,23,0.007741671521216631,23,-0.9679482466066168,23,4.524947144091129e-06,23,2.3594595404574648e-05,23,-0.18257837249955,23,0.0009972912957891822,23,0.002169670769944787,23,-0.8979997215826596,23,0.0027093887329101562,23,-0.012777328491210938,23,-0.7094679428837753,23,-0.7626083418741176,23,-0.9037432241117425,23,1.1224492913744122,23,0.748512864112854,23
cf_01_style,24,11,0.0021475707180798054,23,0.008848464116454124,23,-1.2608475824138634,23,7.443763024639338e-06,23,2.5830398953985423e-05,23,-0.16317773503623456,23,0.0013362678000703454,23,0.002482494805008173,23,-0.8096819389002236,23,0.02209186553955078,23,0.01734161376953125,23,-1.0798462001800941,23,-0.7995753584190435,23,-0.8448290519081864,23,0.7561040691544587,23,0.706262469291687,23
cf_01_style,25,0,0.00218754424713552,23,0.002968874527141452,23,-0.4057181693783005,23,4.977468051947653e-06,23,1.625667209737003e-05,23,-0.09559439278681037,23,0.0007516290061175823,23,0.0019262892892584205,23,-0.7603693720395027,23,-0.0034646987915039062,23,0.021606922149658203,23,-0.7954357180774355,23,-0.7049436610809463,23,-0.6936331772136806,23,0.46973913075661816,23,0.27623337507247925,23
cf_01_style,25,1,0.002002009190618992,23,0.005868876352906227,23,-0.9821610170829507,23,4.824458301300183e-06,23,2.277572639286518e-05,23,-0.16823100586583592,23,0.0012641306966543198,23,0.0024114903062582016,23,-0.7747766765142345,23,-0.009978294372558594,23,0.014065742492675781,23,-0.7238119649294669,23,-0.6721334694090577,23,-0.7510658404591117,23,0.7800881203074812,23,0.45071250200271606,23
cf_01_style,25,2,0.0024242072831839323,23,0.004261116962879896,23,-0.35302362132551446,23,7.644739525858313e-06,23,4.004684160463512e-05,23,-0.25133283609406337,23,0.0013134133769199252,23,0.0029690915253013372,23,-1.2372223684374182,23,-0.0059490203857421875,23,-0.01818990707397461,23,-0.7189758095780971,23,-0.7094134983916663,23,-0.7386406645298178,23,0.7171383684141158,23,0.481733500957489,23
cf_01_style,25,3,0.0024356013163924217,23,0.0052557638846337795,23,-0.9586268420701627,23,5.848356522619724e-06,23,2.7742236852645874e-05,23,-0.23384531009417245,23,0.0010005977237597108,23,0.0015965618658810854,23,-0.6221067099049468,23,0.0031599998474121094,23,0.0053501129150390625,23,-0.776391466701543,23,-0.8137353205611585,23,-0.9164512233145827,23,0.873668835620228,23,0.34498685598373413,23
cf_01_style,25,4,0.0027235697489231825,23,0.0038085230626165867,23,-0.4940594068546481,23,5.3094991017133e-06,23,2.627278445288539e-05,23,-0.18254466186737187,23,0.0007274742820300162,23,0.001532760914415121,23,-0.8989447536146755,23,0.004139900207519531,23,0.011473655700683594,23,-0.7865296914756382,23,-0.7234249144362235,23,-0.7874131295081932,23,0.712021321918094,23,0.3172774016857147,23
cf_01_style,25,5,0.0017165641766041517,23,0.006015248596668243,23,-1.0333256441391083,23,5.155641702003777e-06,23,2.740848867688328e-05,23,-0.17623437380834917,23,0.000940568745136261,23,0.0015314966440200806,23,-0.596970166886064,23,0.0014829635620117188,23,0.010151386260986328,23,-1.0604435203472191,23,-0.816472785002007,23,-0.6960553003206419,23,0.3310827505433025,23,0.29733940958976746,23
cf_01_style,25,6,0.0018684423994272947,23,0.004664787091314793,23,-0.42730053406221596,23,3.36828816216439e-06,23,2.4681416107341647e-05,23,-0.1454217798929579,23,0.000832804013043642,23,0.0011959128314629197,23,-0.32929145285630407,23,0.0039768218994140625,23,0.0069980621337890625,23,-0.8774740316907855,23,-0.9445475001895189,23,-0.8505140020202168,23,0.581111066570295,23,0.49837493896484375,23
cf_01_style,25,7,0.001071445643901825,23,0.0022743421141058207,23,-0.7036284202125753,23,3.201334038749337e-06,23,1.1286567314527929e-05,23,-0.04236798465130053,23,0.0006479726289398968,23,0.0016531681176275015,23,-0.6231828345396376,23,0.0018815994262695312,23,0.023614883422851562,23,-1.0323364857839434,23,-0.9432141383865571,23,-0.9546949326475269,23,0.4265145575541759,23,0.8290731310844421,23
cf_01_style,25,8,0.0018567312508821487,23,0.003912011161446571,23,-0.727268714767759,23,6.496964488178492e-06,23,2.084211155306548e-05,23,-0.13503898140707116,23,0.0007973265019245446,23,0.0022292896173894405,23,-0.9103294559139923,23,-0.0066928863525390625,23,-0.023504257202148438,23,-0.635643211685991,23,-0.5741575474956866,23,-0.6817691176909445,23,0.5462906707200642,23,0.3000795841217041,23
cf_01_style,25,9,0.0013649219181388617,23,0.0026469652075320482,23,-0.5853925058860517,23,4.9077989388024434e-06,23,1.6540390788577497e-05,23,-0.08418134902393275,23,0.0011363958474248648,23,0.0016304482705891132,23,-0.36754199570668755,23,-0.018454551696777344,23,-0.01529693603515625,23,-0.6321224529219872,23,-1.007350047580277,23,-1.1333907940238894,23,0.4995240669457749,23,0.4376457929611206,23
cf_01_style,25,10,0.001011948217637837,23,0.0034060145262628794,23,-0.9168298158340747,23,4.085115506313741e-06,23,1.2785792932845652e-05,23,-0.07986667535217586,23,0.0009178585023619235,23,0.0018509207293391228,23,-0.765373894120955,23,0.0007524490356445312,23,0.025908946990966797,23,-0.7244306352003574,23,-0.7965822114495035,23,-0.7527296147615917,23,0.31353678054581036,23,0.3218900263309479,23
cf_01_style,25,11,0.002584785223007202,23,0.008613776415586472,23,-1.0282848672272036,23,3.284156264271587e-06,23,1.554706977913156e-05,23,-0.108632914197149,23,0.0010028672404587269,23,0.0013580680824816227,23,-0.3922613383396313,23,-0.01704883575439453,23,-0.003876209259033203,23,-0.8814759081490118,23,-0.8894146290779027,23,-0.9022916199871313,23,0.7741412209842504,23,0.2539070248603821,23
cf_01_style,26,0,0.0007844160427339375,23,0.0027203834615647793,23,-0.8901433178364461,23,2.7865335141541436e-06,23,1.2426171451807022e-05,23,-0.0981520605977286,23,0.0004485430254135281,23,0.0016433951677754521,23,-0.9661735219463367,23,0.0021839141845703125,23,0.02516651153564453,23,-0.7969618485970082,23,-0.9756326980180904,23,-0.9660051832489135,23,0.2431033561591482,23,0.40151122212409973,23
cf_01_style,26,1,0.003101983340457082,23,0.004481479525566101,23,-0.21780458774398825,23,4.509143764153123e-06,23,1.8930702935904264e-05,23,-0.11451132676612148,23,0.000939718505833298,23,0.0019549026619642973,23,-0.6127037471234794,23,0.007872581481933594,23,0.0017151832580566406,23,-1.0817385543931006,23,-0.7491733794466032,23,-0.9574070052451226,23,0.6356381651565003,23,0.2941815257072449,23
cf_01_style,26,2,0.0018374123610556126,23,0.00673273578286171,23,-1.026252019300597,23,4.477820766624063e-06,23,2.272415440529585e-05,23,-0.1335074271765877,23,0.0007097175694070756,23,0.0023579306434839964,23,-0.9271140696269512,23,0.0009064674377441406,23,0.027060508728027344,23,-1.180520106655622,23,-0.8609801619276233,23,-0.7877300694409586,23,0.4631240817963743,23,0.18733885884284973,23
cf_01_style,26,3,0.0013626556610688567,23,0.00495519582182169,23,-1.2968121325150996,23,1.5897367120487615e-06,23,5.376641638576984e-06,23,-0.03437319214157068,23,0.0005565870669670403,23,0.0010770420776680112,23,-0.7598200967780683,23,-0.0003414154052734375,23,-0.01145029067993164,23,-0.9068278804644797,23,-0.9154188107331676,23,-0.7659529626978864,23,0.3201473151597895,23,0.24320396780967712,23
cf_01_style,26,4,0.0013387317303568125,23,0.003341581905260682,23,-0.9348309906418312,23,2.63155743596144e-06,23,2.014923666138202e-05,23,-0.14445831815476845,23,0.0007667497848160565,23,0.002952069044113159,23,-1.2521767125978456,23,-0.003994941711425781,23,0.05018424987792969,23,-1.016618515670396,23,-1.0249766637488127,23,-1.012522551716227,23,0.35229245422770256,23,0.40305233001708984,23
cf_01_style,26,5,0.001250175992026925,23,0.003649988677352667,23,-1.0077304094293378,23,4.843357601203024e-06,23,5.12202168465592e-05,23,-0.3814513119891724,23,0.0009240762447007,23,0.0053270659409463406,23,-1.673210851973417,23,-0.001312255859375,23,-0.06731033325195312,23,-1.1886302367265662,23,-1.1868693802897252,23,-1.033461249637795,23,0.45199091980755346,23,0.3335731029510498,23
cf_01_style,26,6,0.0022481465712189674,23,0.008779766038060188,23,-0.9874095272417975,23,3.6589608498616144e-06,23,4.3495267163962126e-05,23,-0.2508261019536506,23,0.0008186981431208551,23,0.0038784965872764587,23,-1.0974582319537414,23,0.0016655921936035156,23,-0.0451207160949707,23,-0.7606075339199809,23,-0.6823851641932361,23,-0.7991563548124494,23,0.6356876502430561,23,0.21399332582950592,23
cf_01_style,26,7,0.0018058746354654431,23,0.008153414353728294,23,-1.3828793354575897,23,4.067784175276756e-06,23,0.00010812381515279412,23,-0.5985137845363172,23,0.000900384271517396,23,0.008734638802707195,23,-1.68866084031506,23,-0.0022954940795898438,23,-0.14848899841308594,23,-1.050106259414187,23,-1.007236963465517,23,-1.072490864688371,23,0.43441442841929634,23,0.3287641406059265,23
cf_01_style,26,8,0.0021632241550832987,23,0.003684758674353361,23,-0.5380660841849013,23,8.736737072467804e-06,23,3.409721830394119e-05,23,-0.16956101391392966,23,0.0011469620512798429,23,0.002440778538584709,23,-0.7153517440819626,23,0.001485586166381836,23,-0.0022940635681152344,23,-0.8992509798822741,23,-0.9808817460865209,23,-0.8598241608034584,23,1.0667917590372273,23,0.43858179450035095,23
cf_01_style,26,9,0.0022092079743742943,23,0.003099313471466303,23,-0.4898358213681104,23,9.087292710319161e-06,23,1.530970257590525e-05,23,-0.08705093222086822,23,0.0014774913433939219,23,0.001798630808480084,23,-0.2896614092340313,23,0.016856670379638672,23,0.010031700134277344,23,-0.7618155310430536,23,-0.8615600455411793,23,-0.8697637949725824,23,0.641302246588884,23,0.29491719603538513,23
cf_01_style,26,10,0.0028968059923499823,23,0.005096418783068657,23,-0.24356566263488458,23,8.50862852530554e-06,23,0.00010248023318126798,23,-0.40075142847327155,23,0.002196944784373045,23,0.00603374931961298,23,-0.862465304371971,23,-0.021310806274414062,23,-0.09302902221679688,23,-1.0757518344835724,23,-0.6747664058343781,23,-0.7438767715418101,23,1.0008560498088717,23,0.3913373351097107,23
cf_01_style,26,11,0.0018623170908540487,23,0.003463759319856763,23,-0.5326062146677211,23,5.315057933330536e-06,23,2.8665584977716208e-05,23,-0.1644643321614945,23,0.0010898038744926453,23,0.00235298671759665,23,-0.867272117082871,23,0.0025386810302734375,23,0.006178855895996094,23,-0.9749732891010565,23,-0.7681910660278813,23,-0.7738235918102028,23,0.5147088854397582,23,0.24886572360992432,23
cf_01_style,27,0,0.0007612971821799874,23,0.005117915105074644,23,-1.4759930715132776,23,7.682792784180492e-07,23,6.053953256923705e-06,23,-0.05085799571211421,23,0.0003560338809620589,23,0.0016830672975629568,23,-1.4649069356533713,23,0.0027914047241210938,23,-0.024688720703125,23,-0.7070749568748517,23,-0.7479159659096218,23,-0.8657510619921958,23,0.2660532913555328,23,0.2739010155200958,23
cf_01_style,27,1,0.0008903561974875629,23,0.008930237963795662,23,-2.240414005166714,23,1.0315307008568197e-06,23,1.102281385101378e-05,23,-0.09818396261602164,23,0.0006686847773380578,23,0.001495968783274293,23,-0.875483046326303,23,-0.009389877319335938,23,-0.02305746078491211,23,-0.8669830815446323,23,-0.7959455594471614,23,-0.8620401866612208,23,0.2956392956256144,23,0.1519778072834015,23
cf_01_style,27,2,0.002584201982244849,23,0.009885364212095737,23,-0.5417191880716691,23,4.44657780462876e-06,23,1.1911120964214206e-05,23,-0.07482084479344432,23,0.0005708109820261598,23,0.0009997737361118197,23,-0.4943723418338982,23,0.006766796112060547,23,-0.0052640438079833984,23,-0.7570204049670571,23,-0.984235390221032,23,-0.8722473953525888,23,1.071300708819122,23,0.1019906997680664,23
cf_01_style,27,3,0.0021545635536313057,23,0.011270742863416672,23,-1.391338146860748,23,3.725246642716229e-06,23,2.9413175070658326e-05,23,-0.2046938231987534,23,0.0010040625929832458,23,0.0035450062714517117,23,-1.1597189638720853,23,-0.009921550750732422,23,-0.06026506423950195,23,-0.5649730528984998,23,-0.8980846163782696,23,-0.8580615249814864,23,0.8484175436819668,23,0.18917952477931976,23
cf_01_style,27,4,0.0010819759918376803,23,0.0031370643991976976,23,-0.7970955629129188,23,6.149948603706434e-07,23,1.8492210074327886e-06,23,-0.011618518659153334,23,0.00034657231299206614,23,0.0008275969885289669,23,-0.6692017459718398,23,-0.0057888031005859375,23,-0.009923934936523438,23,-0.9081783803796647,23,-0.7271537386787663,23,-0.9039767871956629,23,0.3287096552221031,23,0.1408640742301941,23
cf_01_style,27,5,0.0007375216810032725,23,0.002809206722304225,23,-1.206876429152521,23,3.6071833164896816e-07,23,3.538527380442247e-06,23,-0.03277762709224669,23,0.00019573945610318333,23,0.001233701012097299,23,-1.3239849429969135,23,0.0009870529174804688,23,-0.01825428009033203,23,-0.7606397446755522,23,-0.6752078024799407,23,-0.8935664951298172,23,0.25435732989157545,23,0.20701736211776733,23
cf_01_style,27,6,0.0009269967558793724,23,0.001739141414873302,23,-0.3647531734517601,23,1.1386873666197062e-06,23,8.156581316143274e-06,23,-0.055247582646567726,23,0.00045689239050261676,23,0.001596136949956417,23,-0.8817088137537398,23,-0.001743316650390625,23,-0.02429676055908203,23,-0.9010228725038981,23,-0.9148654488558275,23,-1.027176953036244,23,0.47915070594585474,23,0.4670599102973938,23
cf_01_style,27,7,0.0007347211940214038,23,0.0015553714474663138,23,-0.7197509196470427,23,2.020222382270731e-06,23,1.1677606380544603e-05,23,-0.0875009303260297,23,0.0012230942957103252,23,0.0012466872576624155,23,-0.24053672898340023,23,0.01611804962158203,23,0.005749702453613281,23,-1.0694821652284159,23,-0.9034724218431824,23,-0.8770994567671933,23,0.45319607893126085,23,0.4474324584007263,23
cf_01_style,27,8,0.0016910602571442723,23,0.008325574919581413,23,-1.2996149963594312,23,2.4985274649225175e-06,23,1.4800592907704413e-05,23,-0.1182285003813383,23,0.0006274770712479949,23,0.0017896153731271625,23,-0.8314693179775161,23,0.004015922546386719,23,-0.019305706024169922,23,-0.9331826274567202,23,-1.1158924032615878,23,-0.6601105662135032,23,0.5276300915056588,23,0.1819305121898651,23
cf_01_style,27,9,0.0012725569540634751,23,0.00209777127020061,23,-0.5457825831707492,23,3.189066774211824e-06,23,1.4529912732541561e-05,23,-0.09865790438294533,23,0.0009123362833634019,23,0.0018937272252514958,23,-0.8949611892053752,23,-0.013458251953125,23,-0.032193660736083984,23,-0.7939448621540752,23,-1.1802224615504642,23,-0.8297591403152995,23,0.8773034329952827,23,0.28945595026016235,23
cf_01_style,27,10,0.001148802344687283,23,0.004125049337744713,23,-1.01248631765724,23,4.291825462132692e-06,23,1.832563430070877e-05,23,-0.11784011003278597,23,0.0008019191445782781,23,0.0014611640945076942,23,-0.44372413892071005,23,0.005566596984863281,23,-0.0012464523315429688,23,-0.9145278257807778,23,-1.0178511001041937,23,-0.8905010976387169,23,0.4390846878236651,23,0.35699012875556946,23
cf_01_style,27,11,0.00233110086992383,23,0.006845439784228802,23,-1.5058007199039876,23,4.509296559263021e-06,23,1.3206099538365379e-05,23,-0.07649378357470651,23,0.0007788724033161998,23,0.0010729558998718858,23,-0.21989207328437124,23,-0.013240575790405273,23,-0.013228893280029297,23,-0.9068777863766426,23,-0.6886091877386742,23,-0.7388750264176911,23,1.3918621521283026,23,0.2588510811328888,23
cf_01_style,28,0,0.006155151408165693,23,0.018558258190751076,23,-1.1651296148204406,23,3.449011387601786e-08,23,8.332534662258695e-07,23,-0.005943092686214743,23,6.731609119015047e-06,23,2.89406470983522e-05,23,-0.1579621568728064,23,-3.993511199951172e-05,23,0.00024116039276123047,23,-0.9536833391406155,23,-1.2580278326202217,23,-0.8605014356699101,23,5.116635813852109,23,0.03022724762558937,23
cf_01_style,28,1,0.002345751039683819,23,0.011232016608119011,23,-1.33483252756577,23,9.900932127493434e-07,23,4.797800102096517e-06,23,-0.0372313478848229,23,0.0002559103013481945,23,0.0005601705051958561,23,-0.6288471590471825,23,0.004350543022155762,23,-0.00952303409576416,23,-0.8923863026348416,23,-1.0063261897348241,23,-0.6775535502287303,23,1.3306717164184643,23,0.09827800840139389,23
cf_01_style,28,2,0.002733637345954776,23,0.008515655063092709,23,-0.9248059023312631,23,1.7972470232052729e-06,23,2.0004335965495557e-05,23,-0.12305378832572945,23,0.0009123979252763093,23,0.0026879487559199333,23,-1.09336256518217,23,0.015511035919189453,23,-0.04504585266113281,23,-0.8603872184386478,23,-0.8829939858612594,23,-0.8974685033727318,23,1.15072766834732,23,0.13922584056854248,23
cf_01_style,28,3,0.0009615152957849205,23,0.0021020150743424892,23,-0.6335392833713958,23,5.596739356406033e-07,23,3.4704862628132105e-06,23,-0.027870013795312412,23,0.0003462133463472128,23,0.0008365966496057808,23,-0.7664835082864815,23,0.002884387969970703,23,-0.01392984390258789,23,-0.9097182402893698,23,-0.7233410134513845,23,-1.0357711605981654,23,0.3493463700527735,23,0.14174742996692657,23
cf_01_style,28,4,0.0009239485953003168,23,0.001740130945108831,23,-0.5812663986687358,23,3.067273155465955e-07,23,1.0736948752310127e-06,23,-0.006136846262618055,23,0.00020802021026611328,23,0.00052891910308972,23,-0.8369713146275436,23,0.000202178955078125,23,0.00873708724975586,23,-1.0165827198292494,23,-1.0284257689792955,23,-0.8639054280439848,23,0.3055980508014619,23,0.1532338708639145,23
cf_01_style,28,5,0.0007115672342479229,23,0.0016827816143631935,23,-0.805405253755375,23,8.811766747385263e-07,23,5.304340447764844e-06,23,-0.03462725973915138,23,0.00046768345055170357,23,0.0011378946946933866,23,-0.7288076697643707,23,0.000926971435546875,23,-0.019344329833984375,23,-1.1468490551086912,23,-0.8933323935436979,23,-1.1821698834738545,23,0.27709855578802167,23,0.2804778218269348,23
cf_01_style,28,6,0.0006669798167422414,23,0.0019342637388035655,23,-1.0487772724134057,23,2.422788384137675e-06,23,1.963576505659148e-05,23,-0.1377774459034061,23,0.001155601697973907,23,0.00297100143507123,23,-0.6438048767201439,23,0.01654052734375,23,0.0068817138671875,23,-0.9571381739999153,23,-0.817226395574878,23,-0.5620041173038258,23,0.5645400689217234,23,0.40752169489860535,23
cf_01_style,28,7,0.0006537172594107687,23,0.0022445630747824907,23,-1.1389340441302571,23,2.5166627892758697e-07,23,1.3745084288530052e-06,23,-0.010348603461622908,23,0.00020824810781050473,23,0.0006542672635987401,23,-0.706811274695717,23,0.0030670166015625,23,-0.010284423828125,23,-1.0609075548147604,23,-1.4685962388092682,23,-1.5578380436868473,23,0.25230183744664736,23,0.13777565956115723,23
cf_01_style,28,8,0.0003716458159033209,23,0.0007716820691712201,23,-0.6741529665409155,23,2.526940079405904e-06,23,1.3667246093973517e-05,23,-0.09657015923939419,23,0.0003302553086541593,23,0.0008980526472441852,23,-0.6869330065614131,23,0.0018558502197265625,23,-0.011859893798828125,23,-0.9492032892902016,23,-0.8804530760335587,23,-0.6936002708189841,23,0.21964006563837615,23,0.6920242309570312,23
cf_01_style,28,9,0.002398199401795864,23,0.0074638486839830875,23,-0.9662190220866589,23,3.614572051446885e-06,23,1.4885314158163965e-05,23,-0.09363988948771797,23,0.0010899968910962343,23,0.0018428912153467536,23,-0.377516427395044,23,-0.0064525604248046875,23,-0.028610706329345703,23,-0.9822689026391236,23,-0.7147949564111792,23,-0.8912298085783619,23,0.9485561912031487,23,0.2856309413909912,23
cf_01_style,28,10,0.0010071932338178158,23,0.0019957227632403374,23,-0.5852910945513746,23,3.663168172352016e-06,23,1.6810547094792128e-05,23,-0.08090725385464229,23,0.0006372297648340464,23,0.0015342481201514602,23,-0.7022192709707786,23,-0.006932258605957031,23,-0.005949974060058594,23,-0.8952547892447087,23,-0.8556559267607917,23,-0.9537342070179899,23,0.3540460672383174,23,0.30319151282310486,23
cf_01_style,28,11,0.0002778675116132945,23,0.0006294599734246731,23,-0.7277756447487833,23,3.833138180198148e-07,23,7.21502146916464e-07,23,-0.0033485986680969566,23,1.901388168334961e-05,23,4.66949786641635e-05,23,-0.09314814800017296,23,9.34600830078125e-05,23,-7.82012939453125e-05,23,-0.8004391693409031,23,-1.524681447362763,23,-0.9213754373705257,23,0.2682118957600672,23,0.7449759244918823,23
cf_01_style,29,0,0.0004673881339840591,23,0.0031083279754966497,23,-1.6985992060831594,23,2.5982008082792163e-06,23,2.099313132930547e-05,23,-0.16795262945464828,23,0.0007996743079274893,23,0.0018213338917121291,23,-0.7672148225211873,23,0.0119171142578125,23,0.013095855712890625,23,-1.3218109076242321,23,-1.0584849791999642,23,-0.9161459827974237,23,0.2610623936420491,23,0.5370457172393799,23
cf_01_style,29,1,0.000951136345975101,23,0.0030339746735990047,23,-0.9113977004034192,23,5.032452463638037e-07,23,2.375665644649416e-06,23,-0.020336337837191493,23,0.0004959378275088966,23,0.0005697603337466717,23,-0.5630856403477962,23,0.007317543029785156,23,-0.00079345703125,23,-1.0207506413146776,23,-1.2161651979560018,23,-1.186405127391556,23,0.4815467417339514,23,0.1891968548297882,23
cf_01_style,29,2,0.0006624949746765196,23,0.000736845307983458,23,-0.2879682001085395,23,1.2500941011239775e-06,23,1.8033315427601337e-06,23,-0.007094961961159322,23,0.0003720206441357732,23,0.00032310275128111243,23,-0.07883436220410715,23,-0.00632476806640625,23,-0.0008697509765625,23,-1.1118048213190423,23,-0.7323660374310891,23,-1.0936192133912683,23,0.3897147502772335,23,0.6033157110214233,23
