mode,nominal_timestep,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,native_score,native_score_samples,query_score,query_score_samples
clean,0,16,0,-0.2850616428733138,16,-0.05958754827173329,16,-0.4622812976503591,16,-0.4703015902149395,16,-0.5377463320161638,16
clean,0,16,1,-0.29231988879624005,16,-0.04983969177816701,16,-0.27709519328085214,16,-0.4505110342445079,16,-0.4761619243743124,16
clean,0,16,2,-0.28918910701060324,16,-0.014637482654335824,16,-0.2474578840013455,16,-0.41301383735607733,16,-0.3494352281001682,16
clean,0,16,3,-0.3033180722304645,16,-0.058237598039073045,16,-0.2373770618272538,16,-0.5718118552254126,16,-0.40945694612410233,16
clean,0,16,4,-0.3643442858131231,16,-0.03207363221591719,16,-0.2320429152224881,16,-0.5519713903312158,16,-0.5282159891317582,16
clean,0,16,5,-0.2529174825864754,16,-0.03813379867708838,16,-0.1843797003267803,16,-0.513615844427622,16,-0.4905141761614358,16
clean,0,16,6,-0.46090202299685845,16,-0.01339801864614728,16,-0.28843256969997977,16,-0.5098603562318201,16,-0.5259068724383751,16
clean,0,16,7,-0.34241154180181543,16,-0.05642005025863031,16,-0.25841933191827576,16,-0.512974219518191,16,-0.5183234470655427,16
clean,0,16,8,-0.3866505376634134,16,-0.021398070111988327,16,-0.20502707673958132,16,-0.5627829107304769,16,-0.33929898599808295,16
clean,0,16,9,-0.4574537237245756,16,-0.017403081037361753,16,-0.1687455583922805,16,-0.4887078170489214,16,-0.37942766416568774,16
clean,0,16,10,-0.31037527081389943,16,-0.06893403723797158,16,-0.15961509180872724,16,-0.46810932265478294,16,-0.5057745683699042,16
clean,0,16,11,-0.6005021097134156,16,-0.06306851159386812,16,-0.21290917091440964,16,-0.29794491882790564,16,-0.5059666870148909,16
clean,0,17,0,-0.5176587740269988,16,-0.019780190898534257,16,-0.22832560573013172,16,-0.46878402725710944,16,-0.47122300664564687,16
clean,0,17,1,-0.19381857836341349,16,-0.015011385614112147,16,-0.20440779603949968,16,-0.4980663393373488,16,-0.3440185365513947,16
clean,0,17,2,-0.35043494948224974,16,-0.010857299396634108,16,-0.17876787004390285,16,-0.3539290268661295,16,-0.6158733837656619,16
clean,0,17,3,-0.23027730452831785,16,-0.011627278125023555,16,-0.17759515213808955,16,-0.5365566094286991,16,-0.3487261844759246,16
clean,0,17,4,-0.2256789977184896,16,-0.013834614747152236,16,-0.34193134365358424,16,-0.6264058938501046,16,-0.510106739191115,16
clean,0,17,5,0.025383449680799513,16,-0.017801684855917287,16,-0.33739270477371097,16,-0.5112692100832671,16,-0.37296282861910834,16
clean,0,17,6,-0.39617402592479456,16,-0.01883962664533358,16,-0.28059277970910484,16,-0.5406750696083686,16,-0.43468942440167213,16
clean,0,17,7,-0.16264386943220688,16,-0.012707244582363072,16,-0.2061609769809638,16,-0.4545480016952371,16,-0.43972351852986685,16
clean,0,17,8,-0.00996719287863012,16,-0.011606494880082203,16,-0.26590086381939154,16,-0.5847766705237419,16,-0.287967697070343,16
clean,0,17,9,-0.37995318875391115,16,-0.040315377465900616,16,-0.33645054257769047,16,-0.6217750806106858,16,-0.47309256468096617,16
clean,0,17,10,-0.1519636138317945,16,-0.02559352616468353,16,-0.30416224642797035,16,-0.4674080323942842,16,-0.4366133002116429,16
clean,0,17,11,-0.428907269984334,16,-0.03124657987972436,16,-0.20449882461032043,16,-0.5098881533228175,16,-0.5331604012912838,16
clean,0,18,0,-0.5297351183619167,16,-0.03460352714391996,16,-0.32292315744084865,16,-0.41546136375855863,16,-0.5745636299315411,16
clean,0,18,1,-0.49212163779779294,16,-0.025921099276667,16,-0.35159249455363545,16,-0.5058698360879983,16,-0.558373057657761,16
clean,0,18,2,-0.2534791323612998,16,-0.02711600545825559,16,-0.3550279336250779,16,-0.5923178192017827,16,-0.6014654594901161,16
clean,0,18,3,-0.39948705554361796,16,-0.013297950285803203,16,-0.2569471252880999,16,-0.49174937071286906,16,-0.6304766561924853,16
clean,0,18,4,-0.42043082167278406,16,-0.035400896993447666,16,-0.34715083473886227,16,-0.6993639470786817,16,-0.5858389092664329,16
clean,0,18,5,-0.5249816770218295,16,-0.033997185324528396,16,-0.3754689073343606,16,-0.63793045884225,16,-0.6139784714742141,16
clean,0,18,6,-0.4515730283245857,16,-0.022654806351919455,16,-0.21053423448044706,16,-0.3917246139482672,16,-0.5733305847054763,16
clean,0,18,7,-0.25874994243674276,16,-0.023332473085144117,16,-0.21931700397263398,16,-0.37214766132997523,16,-0.5447724735908233,16
clean,0,18,8,-0.5452242449790503,16,-0.015837199791391147,16,-0.24410437594634754,16,-0.5461815956160734,16,-0.5908573890913001,16
clean,0,18,9,-0.48592428158252415,16,-0.015809129091853294,16,-0.288345624557139,16,-0.6674331403341428,16,-0.5293118509562275,16
clean,0,18,10,-0.42929453987114546,16,-0.015808389982718628,16,-0.06780419968362823,16,-0.682804968165123,16,-0.6138651762563965,16
clean,0,18,11,-0.6921857422129092,16,-0.024419751001830213,16,-0.34034805537999213,16,-0.5917747272419129,16,-0.7387732137633782,16
clean,0,19,0,-0.8531699340831242,16,-0.05879398459313767,16,-0.2783759152583696,16,-0.5897424895429974,16,-1.2155587587336802,16
clean,0,19,1,-0.5414015944067814,16,-0.03563109586222178,16,-0.380636609473624,16,-1.3941714623125532,16,-1.2609154011276635,16
clean,0,19,2,-0.3855537400592128,16,-0.04039779495594828,16,-0.5551692046273106,16,-1.7308337547823385,16,-1.0912802203960539,16
clean,0,19,3,-0.9498437605186714,16,-0.04040185131020001,16,-0.32983160692997265,16,-1.151389781901567,16,-1.219110395758328,16
clean,0,19,4,-0.5111192038528577,16,-0.03925997459563578,16,-0.7063562049824694,16,-2.0311132630927595,16,-1.1919812398822949,16
clean,0,19,5,-1.234780772809047,16,-0.021018364496828278,16,-0.3375324305413424,16,-1.2934155985991402,16,-1.202187934433994,16
clean,0,19,6,-0.6302743582233752,16,-0.01692516895326799,16,-0.4056174466752387,16,-1.3124358521708905,16,-0.9414422243293523,16
clean,0,19,7,-0.8912953599164857,16,-0.024799486825109823,16,-0.3971297602868576,16,-1.6775002991542824,16,-1.3469092618104497,16
clean,0,19,8,-0.7511296868076061,16,-0.008537849637193666,16,-0.39497636334357744,16,-1.056624979973235,16,-1.0583527710687022,16
clean,0,19,9,-0.8532182729929783,16,-0.060157789859308725,16,-0.7679410939956866,16,-1.734636325622548,16,-1.3776761645066307,16
clean,0,19,10,-0.7624714574891482,16,-0.025805622344756265,16,-0.4812574781544359,16,-1.4247608179793667,16,-1.0531126792919552,16
clean,0,19,11,-0.604890393257929,16,-0.04850323105568894,16,-0.4297823005549974,16,-1.7842570024286006,16,-1.0679214811702449,16
clean,0,20,0,-1.2101896702173258,16,-0.04364213451559133,16,-0.8924191397748619,16,-1.2389964149922192,16,-0.9878639795119191,16
clean,0,20,1,-1.4800210344511116,16,-0.131833991255703,16,-1.0592314798927631,16,-1.1368415247353143,16,-1.2648321501147242,16
clean,0,20,2,-0.6820509900335241,16,-0.1052332385496601,16,-0.6006415733177097,16,-1.16780255915859,16,-1.1405282252649929,16
clean,0,20,3,-0.4813510591271257,16,-0.10960079373271632,16,-0.9626074153435364,16,-1.3030104355055943,16,-1.0371497898881814,16
clean,0,20,4,-1.0621242638746722,16,-0.040329496900346526,16,-0.4566617468545719,16,-1.0462383497161318,16,-1.1326974393626843,16
clean,0,20,5,-0.6453890084846889,16,-0.1498889104199722,16,-0.8351604577698335,16,-1.2370282595545123,16,-0.9053224280112852,16
clean,0,20,6,-0.5470171618418594,16,-0.01657054703692037,16,-0.4391632799430092,16,-1.179541065733434,16,-1.08673651725672,16
clean,0,20,7,-0.9294254620993716,16,-0.11960372158668303,16,-1.226005066274547,16,-0.9490347103576013,16,-1.1583498009151247,16
clean,0,20,8,-1.5516899352802644,16,-0.05359920224914329,16,-0.8002909686776177,16,-1.0740501433402747,16,-1.273789715028936,16
clean,0,20,9,-0.7960624768996026,16,-0.032215747048311844,16,-0.5166799040257251,16,-1.166685837669662,16,-1.1755522091308785,16
clean,0,20,10,-0.38595809010211307,16,-0.02377838328788902,16,-0.36953096588695633,16,-1.0997479015282563,16,-1.059249614644191,16
clean,0,20,11,-1.43322413117917,16,-0.11462041264194603,16,-0.8494768642966106,16,-1.2531028714056696,16,-1.169737421757848,16
clean,0,21,0,-0.6812195500025569,16,-0.08460596762287732,16,-0.7364175466986882,16,-1.084532486722701,16,-1.0237755934603905,16
clean,0,21,1,-0.6785503151634054,16,-0.04438444606664181,16,-0.7011354251319979,16,-1.0162903673629802,16,-1.0355491682978903,16
clean,0,21,2,-1.2969935936830996,16,-0.04884831190014011,16,-0.8554878348795353,16,-0.9937282931284983,16,-1.0330034985264143,16
clean,0,21,3,-0.8450978213788232,16,-0.07533627907438362,16,-0.8046631941751426,16,-1.0283084559258049,16,-0.9929773202419543,16
clean,0,21,4,-1.0111266256652196,16,-0.03609384158062535,16,-0.6357631153737897,16,-0.8447607802547321,16,-0.9892112330491424,16
clean,0,21,5,-0.9656223174864661,16,-0.037236432790019015,16,-0.6258069783882433,16,-1.1711455553199477,16,-1.1573556139838166,16
clean,0,21,6,-0.6579482202742625,16,-0.05730496328315642,16,-0.5978716145691048,16,-0.9664197337456799,16,-1.140453966931068,16
clean,0,21,7,-1.2689011498710743,16,-0.07899609576722894,16,-0.435702005222324,16,-1.0698883727685977,16,-1.130337470721193,16
clean,0,21,8,-0.5600321570759333,16,-0.027512820000906744,16,-0.6441231159262071,16,-1.0668389958681121,16,-1.0212824605083637,16
clean,0,21,9,-0.777520968111125,16,-0.11549651361221175,16,-0.8551887013431607,16,-1.1034464809834645,16,-0.9891926687543469,16
clean,0,21,10,-0.5596676374552201,16,-0.12900930700812563,16,-0.910594952491945,16,-1.2569797436032704,16,-0.9023161262012749,16
clean,0,21,11,-0.8551376384214202,16,-0.043437761777368904,16,-0.7223648515755583,16,-1.2040199935827491,16,-1.1271235789606453,16
clean,0,22,0,-0.818435676554937,16,-0.08848471602287719,16,-0.5935486866157238,16,-1.0032347544024538,16,-1.0648223103365502,16
clean,0,22,1,-0.918643127270418,16,-0.048036825110506325,16,-0.5922383652001395,16,-1.166476409011945,16,-1.0958737563185896,16
clean,0,22,2,-1.045980460027352,16,-0.0468060378504188,16,-0.7967716629953379,16,-1.0596172113520657,16,-1.0051395561895329,16
clean,0,22,3,-0.6823133592086358,16,-0.044665767274681176,16,-0.4681957443899332,16,-1.1079658555895777,16,-0.9998214049924102,16
clean,0,22,4,-0.8153010243761984,16,-0.09151035036899659,16,-0.5791402032458066,16,-1.0171527921129508,16,-1.2436153656462254,16
clean,0,22,5,-0.7545964273648766,16,-0.06083487971078741,16,-0.3836557400642308,16,-0.9446700187558068,16,-1.1440420993166684,16
clean,0,22,6,-0.9205015821112608,16,-0.07643125346435403,16,-0.4683886218742238,16,-1.0466396722278901,16,-1.2667966948131777,16
clean,0,22,7,-1.1683390861591385,16,-0.05930824771501031,16,-0.9707714611515543,16,-1.0443449560596676,16,-1.177319339097544,16
clean,0,22,8,-0.7484539120278871,16,-0.031462967599069226,16,-0.4994237201540915,16,-0.884834050671433,16,-1.014245571344564,16
clean,0,22,9,-0.8040522075414309,16,-0.035387167317969134,16,-0.4182640220695071,16,-0.9236162344662989,16,-1.0354711593010442,16
clean,0,22,10,-1.0170777329309564,16,-0.084579747441974,16,-0.5077428242285931,16,-1.0442521741972597,16,-1.0594045973170854,16
clean,0,22,11,-0.7719511848878379,16,-0.03400140687112321,16,-0.408574197854351,16,-1.2289003521686475,16,-0.8882894019595495,16
clean,0,23,0,-0.6023570166617928,16,-0.04064133932994751,16,-0.543248928559616,16,-1.0250652737729453,16,-1.011395690092333,16
clean,0,23,1,-1.226107205781243,16,-0.21236363599473468,16,-1.1984563450253658,16,-1.0763660693345205,16,-1.0509136777681878,16
clean,0,23,2,-0.7463189203696654,16,-0.01905807703391395,16,-0.540435831917593,16,-0.87882819563916,16,-0.8942415888903145,16
clean,0,23,3,-0.6254642696418289,16,-0.05214547006159234,16,-0.84005421833071,16,-0.8584266818610622,16,-0.9245547824706344,16
clean,0,23,4,-0.733875252387429,16,-0.06998276575906584,16,-0.4831682129233792,16,-0.943756316953901,16,-1.0175003262823448,16
clean,0,23,5,-0.9300003067678961,16,-0.0792323414127544,16,-1.044149077407468,16,-0.6636478000646968,16,-1.125974784097735,16
clean,0,23,6,-0.9257531707276949,16,-0.07472593839957725,16,-0.4103574834131607,16,-1.0257730711200788,16,-1.0945680160595694,16
clean,0,23,7,-0.680434207225524,16,-0.05026009882338785,16,-0.7122790315207392,16,-1.1620924143124982,16,-0.9078214875274337,16
clean,0,23,8,-0.5821145554183661,16,-0.0317364447092951,16,-0.29858600054280104,16,-1.1003179104439214,16,-0.9323842251828887,16
clean,0,23,9,-0.7805267477488268,16,-0.08356507522494079,16,-0.8800261803905006,16,-0.6149861473308982,16,-0.9649837929557958,16
clean,0,23,10,-1.1276533032144846,16,-0.2018838019036695,16,-1.2746662280529975,16,-1.0467942890415693,16,-0.9877233222071924,16
clean,0,23,11,-0.8170836100308383,16,-0.08763017621485003,16,-0.7603564512018615,16,-0.6727475515289327,16,-1.0003194030934595,16
clean,0,24,0,-0.9053977303220617,16,-0.046618413081387436,16,-0.6121617176683736,16,-1.0401222925494173,16,-0.8422586020225095,16
clean,0,24,1,-0.8995565231985511,16,-0.02470936731480777,16,-0.486695975807419,16,-0.9355596582064112,16,-0.8853970668397165,16
clean,0,24,2,-0.8356845490557184,16,-0.06239787229219734,16,-0.7360707684219988,16,-1.0991991605099745,16,-0.9667731177433443,16
clean,0,24,3,-0.727077282399899,16,-0.03170601049421379,16,-0.5939602182254817,16,-0.9571348198324042,16,-1.103848934873106,16
clean,0,24,4,-0.5223044348947289,16,-0.02845434078577233,16,-0.5765343129169416,16,-0.9956407225790962,16,-0.9418984625109883,16
clean,0,24,5,-0.782041337171763,16,-0.029741488624363415,16,-0.46210723391106956,16,-0.9306585427786311,16,-0.9223583922034143,16
clean,0,24,6,-0.8936413985928175,16,-0.07214261353617929,16,-0.7778664293049329,16,-0.6036050960457007,16,-0.9344813564017282,16
clean,0,24,7,-0.6432140278826979,16,-0.061832963593867314,16,-0.6321858225024068,16,-0.7087100639691651,16,-0.8851862134503589,16
clean,0,24,8,-1.0258784128003555,16,-0.05280340825684464,16,-0.6910151079435046,16,-0.6204837491855169,16,-0.9499388134065029,16
clean,0,24,9,-1.1668336336320448,16,-0.03157992282630841,16,-0.6105090916065767,16,-0.9540679283376099,16,-0.9514169263623841,16
clean,0,24,10,-1.1307624696891567,16,-0.09075356881746806,16,-0.6128916732327541,16,-0.6854604180369688,16,-0.9752646083955081,16
clean,0,24,11,-0.684479144428184,16,-0.09390833953170634,16,-0.7682120218409147,16,-0.5236459268461156,16,-0.8622702947572818,16
clean,0,25,0,-0.683504653706325,16,-0.10114332138713786,16,-0.7136038787668789,16,-1.8524064778152076,16,-1.438609887360518,16
clean,0,25,1,-1.2499612019655542,16,-0.07397814188089641,16,-0.8235831929468329,16,-1.9696079630958474,16,-1.5295077472586838,16
clean,0,25,2,-1.4249933126490593,16,-0.11876964267581189,16,-1.0941801038283478,16,-2.0890812233767915,16,-1.5454773158730126,16
clean,0,25,3,-1.620049811052092,16,-0.10976597784421302,16,-1.0384173722932202,16,-1.8454106101449967,16,-1.5506300721510848,16
clean,0,25,4,-0.9703213876079749,16,-0.1493068996870874,16,-0.8119707374229244,16,-1.8180686628606941,16,-1.3362743457738233,16
clean,0,25,5,-1.4926227180968068,16,-0.11906557217480648,16,-0.8982769613258641,16,-1.677020728430894,16,-1.2818281321919316,16
clean,0,25,6,-1.2913562041922921,16,-0.051259332379442205,16,-0.6788554744939911,16,-1.7977450198394573,16,-1.4386454561459265,16
clean,0,25,7,-1.6079874529402831,16,-0.04826825522754305,16,-0.8247461517294032,16,-1.7020150295781264,16,-1.4888286767298347,16
clean,0,25,8,-1.0243917385915837,16,-0.1163993697929101,16,-0.7748635247108246,16,-1.9975941272971014,16,-1.462868426184347,16
clean,0,25,9,-1.1997723834722254,16,-0.09499917373437972,16,-1.0741147125888797,16,-1.7768585100087253,16,-1.3492047113028682,16
clean,0,25,10,-0.8169833019854366,16,-0.05748124117299089,16,-0.7472803629621693,16,-1.654833036417029,16,-1.5699024629408564,16
clean,0,25,11,-0.9667151504282011,16,-0.13901461788095287,16,-0.9477936797821357,16,-1.739933737607299,16,-1.4665665489730864,16
clean,0,26,0,-0.7556520692377197,16,-0.05223525320580578,16,-0.872271865381574,16,-1.4558579375395222,16,-1.369964800518469,16
clean,0,26,1,-1.0542507556749134,16,-0.0917944063215084,16,-0.7829966615135591,16,-1.458401065319253,16,-1.3971605779685343,16
clean,0,26,2,-0.9539362408766182,16,-0.14875634113146133,16,-0.799157984587048,16,-1.451500957926363,16,-1.4537319509205173,16
clean,0,26,3,-0.9669174603957018,16,-0.026420277918379337,16,-0.7920233815157753,16,-1.5320946190602174,16,-1.3411406453622918,16
clean,0,26,4,-1.6064820981600145,16,-0.10128835717713985,16,-1.2588732545965295,16,-1.3468463595440587,16,-1.4529133911521663,16
clean,0,26,5,-0.977267138734266,16,-0.10002141129179395,16,-0.9871896228055713,16,-1.482950650887685,16,-1.3742494781233694,16
clean,0,26,6,-1.6017810538746131,16,-0.20430333346306756,16,-1.0861718498904545,16,-1.428475859825122,16,-1.2585009823240114,16
clean,0,26,7,-1.0067411121077878,16,-0.13086149565884467,16,-0.9886871319333843,16,-1.314568427951853,16,-1.4470850126065828,16
clean,0,26,8,-0.9034962273272904,16,-0.15512931160505133,16,-0.8592994942933961,16,-1.3176500351836842,16,-1.5072406313343922,16
clean,0,26,9,-0.893102308684143,16,-0.12666755233379062,16,-0.8140719702671697,16,-1.2963263764617599,16,-1.3128456943356996,16
clean,0,26,10,-1.1770622772012775,16,-0.2513559004761823,16,-0.9599922513106933,16,-1.4810621670800683,16,-1.1980443079913086,16
clean,0,26,11,-0.877437557222045,16,-0.11164779233013161,16,-0.6855309387237796,16,-1.368250643493202,16,-1.4483432010328456,16
clean,0,27,0,-1.6417002105032767,16,-0.06091106242959163,16,-1.2476154165948483,16,-1.146033268586959,16,-1.295264727190418,16
clean,0,27,1,-1.877459910782259,16,-0.05868575388174215,16,-1.5687133492013892,16,-1.276767944200379,16,-1.1637117787472107,16
clean,0,27,2,-1.4127026261162396,16,-0.06776543177477318,16,-0.9331453569097787,16,-1.0985578337342956,16,-1.2018502241767655,16
clean,0,27,3,-1.3727302563942314,16,-0.18461655101014965,16,-1.549681638514286,16,-1.250828307146346,16,-1.3412435723667513,16
clean,0,27,4,-1.189972126771296,16,-0.019983205372403206,16,-0.9884465623571124,16,-1.2412321535559745,16,-1.237871831677873,16
clean,0,27,5,-1.106214060428266,16,-0.02132469562537538,16,-1.1805954675123,16,-1.1290275729475447,16,-1.114651419546176,16
clean,0,27,6,-0.6799419572311429,16,-0.03469153842199758,16,-0.7581800428246006,16,-1.2221507576047923,16,-1.0891528795795773,16
clean,0,27,7,-1.1525864556326026,16,-0.05655917063775606,16,-0.8117768182543637,16,-1.2251947104187373,16,-1.2114563390706803,16
clean,0,27,8,-1.5545260895524646,16,-0.10253883605134556,16,-0.9041663724870636,16,-1.1353724547736421,16,-1.2095446955604712,16
clean,0,27,9,-1.0004196661687241,16,-0.06307950283193375,16,-1.150556088714291,16,-1.154280074719347,16,-1.2195949876390562,16
clean,0,27,10,-0.92050594300137,16,-0.16250345161205337,16,-0.9081402404062898,16,-1.217046170840561,16,-1.3503345050632007,16
clean,0,27,11,-1.3889861334035367,16,-0.13762653498008348,16,-0.9597207925250485,16,-1.18718648287104,16,-0.9682238421304887,16
clean,0,28,0,-0.9895262401921476,16,-5.6594406283278776e-05,16,-0.00995632930971876,16,-1.0356736135248543,16,-1.0617352123988968,16
clean,0,28,1,-0.781246475784411,16,-0.0244023122538266,16,-0.709626740498918,16,-1.2408941791789652,16,-1.340860122870935,16
clean,0,28,2,-1.7071239652775936,16,-0.10111415642954101,16,-1.52451249803566,16,-1.087332456619778,16,-1.195506035587456,16
clean,0,28,3,-0.9887759964335623,16,-0.019998957377093868,16,-0.7073019794951205,16,-1.3102865025739208,16,-1.1110010592195885,16
clean,0,28,4,-0.8394749815497042,16,-0.007447752140978595,16,-0.4186215675120479,16,-1.1916384892659684,16,-1.235492209581113,16
clean,0,28,5,-1.0235991202169301,16,-0.029801101985487733,16,-0.47970875018979575,16,-1.1642836533511811,16,-1.1758174651890343,16
clean,0,28,6,-0.5863742376922542,16,-0.07335492023665471,16,-1.280385201074256,16,-1.243349146251172,16,-1.1481511757361065,16
clean,0,28,7,-0.7071262217820014,16,-0.003925442538635518,16,-0.5841416207766467,16,-1.168977136119475,16,-1.2608356795154247,16
clean,0,28,8,-0.4620900910571516,16,-0.02666136510626679,16,-0.31114887228208904,16,-1.2237977551307684,16,-1.050128768419944,16
clean,0,28,9,-0.791804221454925,16,-0.09534360163394698,16,-1.055143926429801,16,-1.2380663535486893,16,-1.140011320026285,16
clean,0,28,10,-0.828716528512782,16,-0.050357702034148216,16,-0.5817691908700897,16,-1.1750992651374794,16,-1.0996137263669947,16
clean,0,28,11,-0.5881098046298799,16,-0.014742905761387889,16,-0.19069396585143839,16,-1.2220559805876374,16,-1.5897831409000716,16
clean,0,29,0,-1.2833428660730029,16,-0.13267018260500119,16,-1.0252139677402,16,-1.5887397078357486,16,-1.2536580465506897,16
clean,0,29,1,-1.58538801703176,16,-0.021851897870989213,16,-1.1190211494441806,16,-1.633294910365186,16,-1.3150221748816384,16
