comparison,channel,axis,policy,target,control,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
susceptibility:policy_contrast:top4>random5:target=0.02,susceptibility,policy,policy_contrast,0.02,random5,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.037496329047358085,0.04161125167545814,0.734375,0.021644898597654567,0.05260612802002465,0.15615835777126097
susceptibility:policy_contrast:top4>random6:target=0.02,susceptibility,policy,policy_contrast,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.04124004532617032,-0.0317866430847481,0.21875,-0.05905612339911701,-0.024776823821243864,0.4512463343108504
susceptibility:policy_contrast:top4>random6:target=0.02,susceptibility,policy,policy_contrast,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.012401483813775316,-0.007376699717567834,0.40625,-0.02780960054748359,0.002068876914535265,0.42851906158357767
susceptibility:policy_contrast:top4>random6:target=0.02,susceptibility,policy,policy_contrast,0.02,random6,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.026820764569972823,-0.018656380544868074,0.3125,-0.04395708342717214,-0.012257112985868604,0.43841642228739
susceptibility:policy_contrast:top4>random7:target=0.02,susceptibility,policy,policy_contrast,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.023168521920053343,0.015319498464996539,0.625,0.007773887914158395,0.03815086328943246,0.38563049853372433
susceptibility:policy_contrast:top4>random7:target=0.02,susceptibility,policy,policy_contrast,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.0212705999381089,0.020736230045794134,0.65625,0.006713397224609943,0.036438246176787495,0.40469208211143687
susceptibility:policy_contrast:top4>random7:target=0.02,susceptibility,policy,policy_contrast,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.022219560929081124,0.018615321995929197,0.640625,0.007740332725715365,0.036684132756934065,0.38306451612903225
leverage:key_shift:top4>random0:target=0.02,leverage,policy,key_shift,0.02,random0,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.2850930320582391,0.21780255640696627,0.828125,0.1867667481197211,0.39302397812476175,0.08394428152492668
leverage:key_shift:top4>random0:target=0.02,leverage,policy,key_shift,0.02,random0,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.22528706722008035,0.17083152807202712,0.875,0.14761397595944195,0.32037854852290054,0.5172287390029325
leverage:key_shift:top4>random0:target=0.02,leverage,policy,key_shift,0.02,random0,x0_relative_rms,paired_log_ratio,pooled,128,32,0.25519004963915976,0.18259424633597457,0.8515625,0.1737461856778722,0.3564494658392777,0.2789589442815249
leverage:key_shift:top4>random1:target=0.02,leverage,policy,key_shift,0.02,random1,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.24605200074346117,0.2506987264911974,0.84375,0.17465745967294927,0.31771390858554066,0.28958944281524923
leverage:key_shift:top4>random1:target=0.02,leverage,policy,key_shift,0.02,random1,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.20233981055868216,0.1917633629425748,0.953125,0.1583528100854644,0.2497140809404405,0.5802785923753665
leverage:key_shift:top4>random1:target=0.02,leverage,policy,key_shift,0.02,random1,x0_relative_rms,paired_log_ratio,pooled,128,32,0.22419590565107167,0.20268025275782028,0.8984375,0.17460046996693945,0.2733887158174498,0.32184750733137824
leverage:key_shift:top4>random2:target=0.02,leverage,policy,key_shift,0.02,random2,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.10641817533317197,0.13506178375598554,0.765625,0.056170389582121796,0.15275749560192156,-0.10887096774193547
leverage:key_shift:top4>random2:target=0.02,leverage,policy,key_shift,0.02,random2,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.028505717082883943,0.012593758468327627,0.5625,-0.0025554155799000435,0.057877897171564226,0.022360703812316713
leverage:key_shift:top4>random2:target=0.02,leverage,policy,key_shift,0.02,random2,x0_relative_rms,paired_log_ratio,pooled,128,32,0.06746194620802795,0.06958188924067037,0.6640625,0.03076156236366138,0.09982159456828917,-0.03885630498533724
leverage:key_shift:top4>random3:target=0.02,leverage,policy,key_shift,0.02,random3,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1305986966726566,0.13238207024196616,0.796875,0.08292734101615083,0.17821617747012872,0.2965542521994135
leverage:key_shift:top4>random3:target=0.02,leverage,policy,key_shift,0.02,random3,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.026252656600618086,0.010446479417004696,0.53125,-0.002916192687709425,0.05686954215873569,0.3607038123167155
leverage:key_shift:top4>random3:target=0.02,leverage,policy,key_shift,0.02,random3,x0_relative_rms,paired_log_ratio,pooled,128,32,0.07842567663663735,0.05226164942062879,0.6640625,0.043940513539559245,0.11206632684638548,0.4655425219941349
leverage:key_shift:top4>random4:target=0.02,leverage,policy,key_shift,0.02,random4,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.20046870840954895,0.21495303823230294,0.765625,0.1187940817178227,0.2773513092670254,0.0406891495601173
leverage:key_shift:top4>random4:target=0.02,leverage,policy,key_shift,0.02,random4,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.1591684639478136,0.12946355142756905,0.875,0.11413516167872277,0.20910292283914714,0.31598240469208205
