layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
1,1,8,clean:21,-0.7223778801604288,0.4604570591001714,0.15933861176639819,0.0,0.9683463601227137,8,clean:21,-0.08672633509370234,0.049919285549699814,0.016392431173386113,0.0,0.9821572261836078,8,clean:21,-1.0180848700429055,0.8834692377716873,0.2692075917508932,0.0,0.9332911709277699
1,2,8,clean:21,-1.5004359579783146,0.4534420488049109,0.13294578328759643,0.0,0.9970993067166355,8,noisy:117,-0.3085700200921673,0.24357676260741687,0.08876170408099238,0.0,0.9500738749398826,8,clean:21,-1.4232927032663478,0.5675095740544414,0.1906117907107611,0.0,0.992719564689333
1,3,8,clean:21,-0.7661633004093218,0.8531320108204576,0.2919618019728489,0.25,0.7835066542785735,8,noisy:42,-0.17674234034872865,0.10013074674509047,0.0367478887859141,0.0,0.9826839471790285,8,clean:21,-0.7345333730907062,0.5311449874135299,0.1523299550363863,0.0,0.9690201574342796
1,4,8,clean:21,-1.146555170311363,0.6692156463662695,0.2105374509711221,0.0,0.98361957673646,8,noisy:84,-0.08444019818974,0.07766090812261146,0.027587049809999195,0.0,0.9015878335122641,8,noisy:117,-0.8714203022825223,0.637735640212711,0.1895872334183993,0.0,0.9719185020224845
1,5,8,clean:21,-0.6498612972383108,0.6268069621293052,0.2124651929153481,0.0,0.8992011753382575,8,clean:21,-0.020161462874171438,0.018132835984934582,0.006119298635458854,0.0,0.8246617294304314,8,clean:21,-0.6743907101466426,0.4828643899911855,0.15699480710384608,0.0,0.9653444144894773
1,6,8,noisy:21,-1.1292646835535862,0.4238953946444317,0.13194851915331365,0.0,0.9944799308833266,8,noisy:21,-0.10305576984202432,0.0739450146521366,0.021129104896902146,0.0,0.964735943714703,8,noisy:21,-1.1993351065166846,0.5017978764980483,0.14273129536547038,0.0,0.9948847321861395
1,7,8,noisy:84,-1.027483053370572,1.0516144845002258,0.3130617614486397,0.125,0.9386517031807944,8,noisy:63,-0.1610581683450634,0.14243559520206578,0.05436415678408724,0.0,0.9055776816812702,8,noisy:84,-0.7883267017113944,0.41511548941790927,0.15413146948792533,0.0,0.9824931171010205
1,8,8,clean:21,-1.2983758383305222,0.6123073702053203,0.24277624080405272,0.0,0.9847534844504255,8,noisy:21,-0.5324167315856203,0.2142707244440435,0.06494597871996029,0.0,0.9942351398786786,8,clean:63,-1.4664811627850782,0.6640001753498482,0.24392256359733983,0.0,0.9884120515837287
1,9,8,noisy:21,-0.5353813078413969,0.4999256276646514,0.17315872285728723,0.0,0.8912300095832716,8,noisy:21,-0.41145723844559823,0.2794974271149746,0.10262302381265362,0.0,0.967317624560742,8,noisy:42,-0.9763018905266232,0.5475438377934633,0.18637806060969186,0.0,0.9850772486035706
1,10,8,noisy:84,-0.8884136977087936,0.6711296281510419,0.22318730537043516,0.0,0.9540955545322312,8,noisy:117,-0.09249799162169114,0.08245430062591469,0.031132715335109903,0.0,0.8846342104249536,8,noisy:84,-0.8230264522843208,0.5761099169916041,0.20910949527202397,0.0,0.9636014854935311
