layer,head,discovery_best,discovery_margin,coverage_gain,episode_gain,stability_frequency,supported_nonlocal,assigned_policy
25,8,recent,1.8368719484030294,-1.9515868488352837,-1.8368719484030294,1.0,False,recent
25,9,recent,1.4755119227887086,-1.4755119227887086,-1.4764102441380906,1.0,False,recent
25,10,recent,0.8936192624409731,-0.9443439753978007,-0.8936192624409731,1.0,False,recent
25,11,recent,2.3102365974276946,-2.320035623112603,-2.3102365974276946,1.0,False,recent
26,0,recent,0.4647762872491672,-0.4647762872491672,-0.47630869995658065,1.0,False,recent
26,1,recent,2.2235860767672806,-2.2235860767672806,-2.228853861468819,1.0,False,recent
26,2,recent,3.3143297400352907,-3.378399711617198,-3.3143297400352907,1.0,False,recent
26,3,recent,0.789931569981456,-0.789931569981456,-0.9248788503244691,1.0,False,recent
26,4,recent,1.6727893378809764,-1.6922389129196205,-1.6727893378809764,1.0,False,recent
26,5,recent,1.9861425742821757,-1.9861425742821757,-1.9941362870794963,1.0,False,recent
26,6,recent,2.174613582737792,-2.2874698121170742,-2.174613582737792,1.0,False,recent
26,7,recent,2.3084303105193014,-2.33326659869896,-2.3084303105193014,1.0,False,recent
26,8,recent,3.518659868238273,-3.5973724678326726,-3.518659868238273,1.0,False,recent
26,9,recent,2.2016142845774276,-2.3186016514278966,-2.2016142845774276,1.0,False,recent
26,10,recent,2.917018578514261,-2.917018578514261,-2.950764797369226,1.0,False,recent
26,11,recent,1.1105683264632829,-1.230370226681078,-1.1105683264632829,1.0,False,recent
27,0,recent,0.4902739093103303,-0.4902739093103303,-0.5023275639124858,1.0,False,recent
27,1,recent,1.6402641877100828,-1.6402641877100828,-1.6732375266856283,1.0,False,recent
27,2,recent,3.890689884769404,-3.9359159866698024,-3.890689884769404,1.0,False,recent
27,3,recent,2.9513209315819475,-2.9513209315819475,-2.9528251285317335,1.0,False,recent
27,4,recent,0.8432622269752996,-0.8432622269752996,-0.9085267987924346,1.0,False,recent
27,5,recent,0.5670758860229199,-0.5670758860229199,-0.617722630909129,1.0,False,recent
27,6,recent,3.142129046992604,-3.142129046992604,-3.161624828908632,1.0,False,recent
27,7,recent,0.49469924302347223,-0.49469924302347223,-0.5540166711650691,1.0,False,recent
27,8,recent,2.120286656572007,-2.207653000030169,-2.120286656572007,1.0,False,recent
27,9,recent,2.693103958672042,-2.693103958672042,-2.700742497454872,1.0,False,recent
27,10,recent,1.4442334991952155,-1.4551428982478871,-1.4442334991952155,1.0,False,recent
27,11,recent,2.2484761466663734,-2.2691754806974007,-2.2484761466663734,1.0,False,recent
28,0,recent,11.275798690138718,-11.275798690138718,-11.276723714110952,1.0,False,recent
28,1,recent,6.544370449705262,-6.547572278211784,-6.544370449705262,1.0,False,recent
28,2,recent,3.798604072857179,-3.840943464621726,-3.798604072857179,1.0,False,recent
28,3,recent,1.6884772268426977,-1.6884772268426977,-1.7261023082040015,1.0,False,recent
28,4,recent,2.1306641993308717,-2.358558589054475,-2.1306641993308717,1.0,False,recent
28,5,recent,2.028095346398077,-2.1173255753541635,-2.028095346398077,1.0,False,recent
28,6,recent,1.9356432517242261,-1.9356432517242261,-1.9843428481299394,1.0,False,recent
28,7,episode,0.10531829661438197,-0.2867775144056366,0.10531829661438197,0.9166666666666666,False,recent
28,8,recent,1.0537431933382564,-1.0936038392860077,-1.0537431933382564,1.0,False,recent
28,9,recent,2.1157219096420325,-2.140245453253029,-2.1157219096420325,1.0,False,recent
28,10,recent,3.543779162644052,-3.633694541992348,-3.543779162644052,1.0,False,recent
28,11,recent,1.0287542686102817,-1.0287542686102817,-1.0772811950044652,1.0,False,recent
29,0,recent,6.57202994067341,-6.572595192669615,-6.57202994067341,1.0,False,recent
29,1,recent,1.2424671675178844,-1.2424671675178844,-1.2782455636552212,1.0,False,recent
29,2,recent,0.20446153311983295,-0.20446153311983295,-0.2751344066091619,1.0,False,recent
29,3,recent,3.28032357465072,-3.3239400103316736,-3.28032357465072,1.0,False,recent
29,4,recent,2.8809484913502414,-2.8809484913502414,-2.898059015466951,1.0,False,recent
29,5,recent,1.9067206983992762,-1.9067206983992762,-2.0332001152383037,1.0,False,recent
29,6,recent,1.3186056940753241,-1.3186056940753241,-1.334707974786669,1.0,False,recent
29,7,recent,0.2507228884436996,-0.2507228884436996,-0.3200828871678345,1.0,False,recent
29,8,recent,2.236534548234493,-2.290050173841273,-2.236534548234493,1.0,False,recent
29,9,coverage,0.029264956122929675,0.029264956122929675,-1.471471138246974,0.6666666666666666,False,recent
29,10,recent,0.29739730267080056,-0.29739730267080056,-0.3685122474256488,1.0,False,recent
29,11,recent,2.8203843668240935,-2.8203843668240935,-2.8297817895494877,1.0,False,recent
