prompt_split,switch_type,mode,current_frame,nominal_timestep,episode,stale_a_visible,boundary_offset,layer,head,prompt_history_excess,policy_prompt_score,stale_a_mass,persistent_content,persistent_positioned,persistent_output
discovery,identity_scene,clean,117,0,B,0,60,21,11,0.10501112788915634,0.24572250895637845,0.0,-7.286667823791504e-05,0.00042557716369628906,0.0037286877632141113
discovery,identity_scene,clean,117,0,B,0,60,22,0,0.2167087346315384,-0.05542995102963403,0.0,0.0007065832614898682,0.0011421442031860352,-0.0007004141807556152
discovery,identity_scene,clean,117,0,B,0,60,22,1,0.7750731110572815,-0.020910775892015343,0.0,0.00016999244689941406,0.0003867149353027344,0.0005787014961242676
discovery,identity_scene,clean,117,0,B,0,60,22,2,0.627068817615509,-0.15658841037948315,0.0,0.0004684031009674072,0.0002861320972442627,1.0669231414794922e-05
discovery,identity_scene,clean,117,0,B,0,60,22,3,0.40415430068969727,-0.2033489871704032,0.0,2.5153160095214844e-05,-2.3052096366882324e-05,-0.00023218989372253418
discovery,identity_scene,clean,117,0,B,0,60,22,4,0.42664435505867004,0.05689977124224527,0.0,0.00052681565284729,0.00035187602043151855,0.0011861920356750488
discovery,identity_scene,clean,117,0,B,0,60,22,5,0.07740215957164764,-0.28368765412547237,0.0,0.0004897415637969971,0.0002498030662536621,-0.0006455779075622559
discovery,identity_scene,clean,117,0,B,0,60,22,6,0.8657063394784927,-0.330699403674548,0.0,0.00014428794384002686,0.00016580522060394287,0.0015897154808044434
discovery,identity_scene,clean,117,0,B,0,60,22,7,0.3426435887813568,-0.18458495469833042,0.0,9.119510650634766e-06,0.0001077800989151001,6.192922592163086e-05
discovery,identity_scene,clean,117,0,B,0,60,22,8,0.484004870057106,0.08097656787941082,0.0,6.896257400512695e-05,0.00023224949836730957,-0.0008904933929443359
discovery,identity_scene,clean,117,0,B,0,60,22,9,-0.019757255911827087,-0.6707902365013954,0.0,0.00014257431030273438,7.390975952148438e-05,0.00032401084899902344
discovery,identity_scene,clean,117,0,B,0,60,22,10,-0.06963276863098145,0.5141675569181947,0.0,0.00023314356803894043,0.00018100440502166748,0.0001513957977294922
discovery,identity_scene,clean,117,0,B,0,60,22,11,0.17208793759346008,-0.2633907137642977,0.0,0.0002343207597732544,0.00020047277212142944,0.00014907121658325195
discovery,identity_scene,clean,117,0,B,0,60,23,0,0.1940980851650238,-0.26098485623714496,0.0,0.00024005770683288574,0.00038313865661621094,-0.0008040666580200195
discovery,identity_scene,clean,117,0,B,0,60,23,1,0.1586783230304718,0.03624218087453081,0.0,-1.874566078186035e-05,-6.948783993721008e-05,-3.859400749206543e-05
discovery,identity_scene,clean,117,0,B,0,60,23,2,0.06750160083174706,-0.3705861736176036,0.0,-0.00018852949142456055,-0.00010892748832702637,0.00032785534858703613
discovery,identity_scene,clean,117,0,B,0,60,23,3,0.41942575573921204,-0.4563510366995215,0.0,-0.00012162327766418457,0.000280529260635376,-0.00046259164810180664
discovery,identity_scene,clean,117,0,B,0,60,23,4,0.26126769185066223,0.49596058052182773,0.0,8.228421211242676e-05,0.00029881298542022705,3.445148468017578e-05
discovery,identity_scene,clean,117,0,B,0,60,23,5,-0.08060982078313828,-0.5992703142643013,0.0,-9.202957153320312e-05,-9.626150131225586e-06,0.0010849237442016602
discovery,identity_scene,clean,117,0,B,0,60,23,6,0.2550746649503708,0.3625370431667746,0.0,-9.179115295410156e-06,0.00021660327911376953,0.00036388635635375977
discovery,identity_scene,clean,117,0,B,0,60,23,7,0.19160009920597076,0.029215787942122304,0.0,0.0001372694969177246,0.0001561194658279419,0.0005526840686798096
discovery,identity_scene,clean,117,0,B,0,60,23,8,0.3810536116361618,0.020226221019739594,0.0,0.00037682056427001953,0.0003762543201446533,-5.698204040527344e-05
discovery,identity_scene,clean,117,0,B,0,60,23,9,0.29768626391887665,-0.11520662551890037,0.0,0.00012324750423431396,-0.00017824769020080566,-0.00891047716140747
discovery,identity_scene,clean,117,0,B,0,60,23,10,0.2895848751068115,0.2183565361006381,0.0,-3.827735781669617e-05,8.296500891447067e-05,0.000414431095123291
discovery,identity_scene,clean,117,0,B,0,60,23,11,0.44049566984176636,-0.3219785378708353,0.0,0.00018033385276794434,0.0001747608184814453,-0.0017421245574951172
discovery,identity_scene,clean,117,0,B,0,60,24,0,-0.5874066352844238,-0.6156849868412914,0.0,-5.874037742614746e-05,0.00034715235233306885,-0.00021925568580627441
discovery,identity_scene,clean,117,0,B,0,60,24,1,-0.4653398096561432,-0.40888710459509825,0.0,6.4849853515625e-05,0.0003043860197067261,0.0004938244819641113
discovery,identity_scene,clean,117,0,B,0,60,24,2,-0.08151604235172272,-0.4386772279829689,0.0,-1.691281795501709e-05,0.00018913298845291138,-0.0013608038425445557
discovery,identity_scene,clean,117,0,B,0,60,24,3,0.5773918628692627,0.39676641196906626,0.0,0.00037416815757751465,0.0005974471569061279,0.00015214085578918457
discovery,identity_scene,clean,117,0,B,0,60,24,4,0.12833305448293686,0.2763057392975491,0.0,0.0001201331615447998,0.00012831389904022217,0.0008928775787353516
discovery,identity_scene,clean,117,0,B,0,60,24,5,0.5161782652139664,0.13134495488913162,0.0,0.0006127804517745972,0.0005660057067871094,0.0008224248886108398
discovery,identity_scene,clean,117,0,B,0,60,24,6,0.23945429176092148,-0.04677436778056676,0.0,-0.00014795362949371338,2.6911497116088867e-05,-0.0034780502319335938
discovery,identity_scene,clean,117,0,B,0,60,24,7,0.07741015963256359,0.3223069942942951,0.0,4.89354133605957e-05,0.0002795755863189697,-0.0005983114242553711
discovery,identity_scene,clean,117,0,B,0,60,24,8,-0.3418249785900116,-0.7414121361038541,0.0,0.0003149062395095825,0.0004491060972213745,0.0005109310150146484
discovery,identity_scene,clean,117,0,B,0,60,24,9,0.13239502906799316,0.36188383804946456,0.0,0.0002396702766418457,-0.00017982721328735352,0.00012889504432678223
discovery,identity_scene,clean,117,0,B,0,60,24,10,-0.3204619586467743,-0.13556873495883018,0.0,-0.0003344714641571045,6.872415542602539e-05,-0.004977822303771973
discovery,identity_scene,clean,117,0,B,0,60,24,11,0.0474124550819397,-0.21211812868080426,0.0,1.8075108528137207e-05,0.00030566751956939697,0.0016995072364807129
discovery,identity_scene,clean,117,0,B,0,60,25,0,0.7022792100906372,-0.24173209271978538,0.0,0.0003139078617095947,0.000272601842880249,-0.000697016716003418
discovery,identity_scene,clean,117,0,B,0,60,25,1,-0.15557274222373962,-0.48299822307010265,0.0,0.00011898577213287354,0.0003254115581512451,0.0002875328063964844
discovery,identity_scene,clean,117,0,B,0,60,25,2,0.05403858423233032,-0.37157640266183295,0.0,-8.958578109741211e-05,0.0004486888647079468,0.00027316808700561523
discovery,identity_scene,clean,117,0,B,0,60,25,3,-0.33403071761131287,-0.5446194750589533,0.0,-0.0002503693103790283,0.00016230344772338867,-0.00017392635345458984
discovery,identity_scene,clean,117,0,B,0,60,25,4,0.3941456079483032,-0.8614183964143507,0.0,-0.00023302435874938965,6.404519081115723e-05,0.000272899866104126
discovery,identity_scene,clean,117,0,B,0,60,25,5,-0.14716429263353348,-0.5837695354089447,0.0,-0.00017693638801574707,-1.9073486328125e-06,-0.0001170039176940918
discovery,identity_scene,clean,117,0,B,0,60,25,6,-0.08970820903778076,-1.0927074749271362,0.0,0.00016671419143676758,-8.976459503173828e-05,-0.00044229626655578613
discovery,identity_scene,clean,117,0,B,0,60,25,7,-0.5117848813533783,-0.2736245316547308,0.0,-0.0001566857099533081,-0.00028473883867263794,0.0008875727653503418
discovery,identity_scene,clean,117,0,B,0,60,25,8,0.744488537311554,-0.5191590861276385,0.0,-8.77082347869873e-05,1.5795230865478516e-05,0.0005366206169128418
discovery,identity_scene,clean,117,0,B,0,60,25,9,0.23515202105045319,-0.8120256124557919,0.0,-0.0003142356872558594,-0.00023315846920013428,-0.000755012035369873
discovery,identity_scene,clean,117,0,B,0,60,25,10,0.7688125669956207,-1.0891996059492988,0.0,-6.884336471557617e-05,-0.00013533234596252441,0.00016492605209350586
discovery,identity_scene,clean,117,0,B,0,60,25,11,0.395473837852478,-0.5982213411326094,0.0,4.038214683532715e-05,1.7061829566955566e-05,4.13060188293457e-05
discovery,identity_scene,clean,117,0,B,0,60,26,0,0.5621688961982727,-0.793784558020966,0.0,9.66787338256836e-05,7.808208465576172e-05,-2.5153160095214844e-05
discovery,identity_scene,clean,117,0,B,0,60,26,1,-0.0485779345035553,-0.4692197436361083,0.0,2.524256706237793e-05,6.666779518127441e-05,-0.00020241737365722656
discovery,identity_scene,clean,117,0,B,0,60,26,2,0.7398932874202728,-0.8079011794796955,0.0,0.000410228967666626,0.00025241076946258545,0.0008293092250823975
discovery,identity_scene,clean,117,0,B,0,60,26,3,0.08778759837150574,-0.6751686385243652,0.0,-0.0002681612968444824,0.0004648566246032715,1.919269561767578e-05
discovery,identity_scene,clean,117,0,B,0,60,26,4,0.04643404483795166,-0.4814624285781597,0.0,-5.364418029785156e-06,-4.458427429199219e-05,0.0015458166599273682
discovery,identity_scene,clean,117,0,B,0,60,26,5,0.5366628468036652,-0.6978659197606393,0.0,-0.00014781951904296875,-0.00040775537490844727,-0.0007105469703674316
discovery,identity_scene,clean,117,0,B,0,60,26,6,-0.21720510721206665,-0.2718704772224437,0.0,-0.0001456737518310547,0.0003294944763183594,-2.8133392333984375e-05
discovery,identity_scene,clean,117,0,B,0,60,26,7,0.4498389661312103,-0.2966045930087271,0.0,0.00022241473197937012,0.00023604929447174072,-0.00016489624977111816
discovery,identity_scene,clean,117,0,B,0,60,26,8,1.0240916907787323,-0.024294691507670448,0.0,0.0003132820129394531,8.937716484069824e-05,-4.5418739318847656e-05
discovery,identity_scene,clean,117,0,B,0,60,26,9,0.19756120443344116,0.13807122464417917,0.0,-0.00035321712493896484,-7.835030555725098e-05,0.00030362606048583984
discovery,identity_scene,clean,117,0,B,0,60,26,10,0.8676181137561798,-0.1901015956264115,0.0,-0.0005204081535339355,-0.00020353496074676514,0.00020128488540649414
discovery,identity_scene,clean,117,0,B,0,60,26,11,0.5945547521114349,-0.362778525526577,0.0,0.0001869499683380127,0.00030109286308288574,-0.0011779963970184326
discovery,identity_scene,clean,117,0,B,0,60,27,0,-0.05538325011730194,-0.13434593975128198,0.0,-0.0001271367073059082,0.0003097951412200928,0.0004749298095703125
discovery,identity_scene,clean,117,0,B,0,60,27,1,-1.1482824087142944,-0.580908328001271,0.0,-0.00045490264892578125,-0.0002111196517944336,0.001719832420349121
discovery,identity_scene,clean,117,0,B,0,60,27,2,-0.3506884276866913,0.18986935060303278,0.0,-8.815526962280273e-05,-0.00015863776206970215,0.0005112886428833008
discovery,identity_scene,clean,117,0,B,0,60,27,3,0.2981777936220169,0.378422801180615,0.0,4.079937934875488e-05,9.506940841674805e-05,0.00024887919425964355
discovery,identity_scene,clean,117,0,B,0,60,27,4,-0.024714350700378418,-0.2251803950321119,0.0,-0.0002161860466003418,-9.086728096008301e-05,0.0006476640701293945
discovery,identity_scene,clean,117,0,B,0,60,27,5,-0.006509870290756226,-0.09419189864452919,0.0,-0.00025790929794311523,-0.0001627504825592041,0.00036782026290893555
discovery,identity_scene,clean,117,0,B,0,60,27,6,0.01954030990600586,-0.5194869421307625,0.0,-0.00020486116409301758,5.4508447647094727e-05,-0.00033211708068847656
discovery,identity_scene,clean,117,0,B,0,60,27,7,-0.1904865950345993,-0.008149680538636704,0.0,-0.00016808509826660156,-0.00013589859008789062,0.00026220083236694336
discovery,identity_scene,clean,117,0,B,0,60,27,8,-0.2300601601600647,0.2980786867777561,0.0,1.6063451766967773e-05,0.00015342235565185547,0.00021511316299438477
discovery,identity_scene,clean,117,0,B,0,60,27,9,0.21903707087039948,-0.03251222016689392,0.0,0.0003785043954849243,0.00018070638179779053,-0.00012058019638061523
discovery,identity_scene,clean,117,0,B,0,60,27,10,0.5215575248003006,0.19315395444879432,0.0,8.213520050048828e-05,0.0002678036689758301,0.0011928677558898926
discovery,identity_scene,clean,117,0,B,0,60,27,11,-0.21841054409742355,-0.25265907876754073,0.0,-0.0002728104591369629,-0.0003922581672668457,0.000832974910736084
discovery,identity_scene,clean,117,0,B,0,60,28,0,0.3839312940835953,-0.3091722638174548,0.0,3.1054019927978516e-05,7.539987564086914e-06,0.0004495382308959961
discovery,identity_scene,clean,117,0,B,0,60,28,1,0.09057405591011047,0.10516105599527577,0.0,-0.00014656782150268555,-0.00017312169075012207,0.000544428825378418
discovery,identity_scene,clean,117,0,B,0,60,28,2,0.05499103665351868,-0.45955794495668906,0.0,-0.00020197033882141113,-9.265542030334473e-05,-0.00046497583389282227
discovery,identity_scene,clean,117,0,B,0,60,28,3,0.022154636681079865,-0.4721577952707431,0.0,-0.00013062357902526855,8.434057235717773e-05,0.0014089345932006836
discovery,identity_scene,clean,117,0,B,0,60,28,4,0.30117808282375336,-0.7734797680080401,0.0,0.0002532005310058594,0.00013574957847595215,-0.000375598669052124
discovery,identity_scene,clean,117,0,B,0,60,28,5,0.12731699645519257,0.07409415157021615,0.0,0.00018045306205749512,-5.033612251281738e-05,0.0019503235816955566
discovery,identity_scene,clean,117,0,B,0,60,28,6,-0.04835189878940582,-0.13780030050262795,0.0,0.0009121596813201904,0.0008972585201263428,0.000865936279296875
discovery,identity_scene,clean,117,0,B,0,60,28,7,0.385791078209877,-0.768625880249604,0.0,0.00025981664657592773,-6.029009819030762e-05,-0.00015872716903686523
discovery,identity_scene,clean,117,0,B,0,60,28,8,0.17759472131729126,-0.39780709167808587,0.0,-0.00019538402557373047,-0.00018018484115600586,0.00023382902145385742
discovery,identity_scene,clean,117,0,B,0,60,28,9,0.8935146331787109,-0.05339163698110222,0.0,-3.224611282348633e-05,-0.0002314448356628418,0.00013461709022521973
discovery,identity_scene,clean,117,0,B,0,60,28,10,-0.14707928895950317,-0.7999254917284893,0.0,0.000964045524597168,0.0005432665348052979,2.3752450942993164e-05
discovery,identity_scene,clean,117,0,B,0,60,28,11,1.054490864276886,0.031570674506980465,0.0,0.0001042485237121582,1.9878149032592773e-05,9.620189666748047e-05
discovery,identity_scene,clean,117,0,B,0,60,29,0,-0.40240901708602905,-0.15459131927365916,0.0,-0.00039446353912353516,-0.00038996338844299316,0.0008424520492553711
discovery,identity_scene,clean,117,0,B,0,60,29,1,-0.4775247871875763,-0.339933627394567,0.0,0.00010919570922851562,0.000172346830368042,0.0005406439304351807
discovery,identity_scene,clean,117,0,B,0,60,29,2,0.19747577607631683,-0.2057935599413358,0.0,0.0002688467502593994,0.0002231299877166748,4.291534423828125e-06
discovery,identity_scene,clean,117,0,B,0,60,29,3,-0.2309262454509735,0.11013431033071945,0.0,0.00012224912643432617,0.00011608004570007324,0.0010663270950317383
discovery,identity_scene,clean,117,0,B,0,60,29,4,0.3425745740532875,0.028593905369717478,0.0,-0.00021988153457641602,-0.00032952427864074707,0.0001068413257598877
discovery,identity_scene,clean,117,0,B,0,60,29,5,0.7403700947761536,-0.25370129427096766,0.0,9.804964065551758e-06,0.00015610456466674805,0.0014912188053131104
discovery,identity_scene,clean,117,0,B,0,60,29,6,0.47387754917144775,-0.07667064504046452,0.0,-0.00020876526832580566,1.7583370208740234e-05,0.00023162364959716797
discovery,identity_scene,clean,117,0,B,0,60,29,7,-0.046473968774080276,-0.6572399873743519,0.0,0.0006615221500396729,0.0011549144983291626,-0.00026658177375793457
discovery,identity_scene,clean,117,0,B,0,60,29,8,-0.10263967514038086,-0.23028875008862545,0.0,-2.6702880859375e-05,0.00029075145721435547,0.0011487305164337158
discovery,identity_scene,clean,117,0,B,0,60,29,9,0.8976992666721344,0.3574793302950363,0.0,-0.00016239285469055176,-8.472800254821777e-05,-0.0012445449829101562
discovery,identity_scene,clean,117,0,B,0,60,29,10,-0.12713366001844406,-0.6063326768412501,0.0,0.0003701746463775635,9.270012378692627e-05,0.0004271864891052246
discovery,identity_scene,clean,117,0,B,0,60,29,11,1.1587244868278503,-0.24794068521023047,0.0,-4.0531158447265625e-06,-0.0002569854259490967,0.00019484758377075195
discovery,identity_scene,noisy,117,500,B,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,1,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,2,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,3,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,4,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,5,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,6,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,7,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,8,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,9,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,10,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,0,11,0.0,0.0,0.0,0.0,0.0,0.0
discovery,identity_scene,noisy,117,500,B,0,60,1,0,-0.19578127562999725,1.1035932130571116,0.0,-0.0006813704967498779,-0.0015606284141540527,0.010083198547363281
discovery,identity_scene,noisy,117,500,B,0,60,1,1,0.050435155630111694,0.10209357178398615,0.0,-0.0007454454898834229,-0.00011047720909118652,-0.0035175681114196777
discovery,identity_scene,noisy,117,500,B,0,60,1,2,-0.3915966898202896,0.4931157398388367,0.0,-0.00092276930809021,-0.0014085173606872559,0.007335782051086426
discovery,identity_scene,noisy,117,500,B,0,60,1,3,-0.3833945244550705,0.7610381788139755,0.0,-0.0006389021873474121,0.00041982531547546387,0.002999246120452881
discovery,identity_scene,noisy,117,500,B,0,60,1,4,-0.6120429635047913,0.9553145282745441,0.0,5.453824996948242e-06,-6.967782974243164e-05,-0.0002097487449645996
